user_id,target_user_id,swipe_time,direction
2001,1163,2024-02-16,pass
780,1163,2024-03-27,pass
2444,3537,2024-03-03,like
2120,113,2024-03-22,like
3530,3554,2024-03-18,pass
1086,1944,2024-03-04,like
1472,4714,2024-03-29,like
1011,3576,2024-02-05,like
2564,4384,2024-03-06,pass
4954,615,2024-03-19,pass
2512,922,2024-03-11,pass
4845,4498,2024-03-22,like
2921,1740,2024-03-04,pass
2970,3818,2024-03-26,like
108,1115,2024-03-31,like
1382,3445,2024-02-04,pass
3422,2658,2024-02-28,like
2790,3393,2024-02-28,pass
3044,847,2024-03-20,pass
1691,2859,2024-03-15,pass
4840,667,2024-02-27,pass
2529,3267,2024-03-25,pass
3489,4219,2024-02-21,pass
3923,1024,2024-03-06,like
2641,502,2024-03-11,pass
2081,4731,2024-02-15,pass
1576,831,2024-02-10,pass
1274,4275,2024-02-20,like
559,733,2024-02-12,pass
3967,1865,2024-02-23,pass
2733,1295,2024-02-16,pass
2331,3457,2024-02-15,pass
2183,2597,2024-03-09,pass
526,4618,2024-03-28,pass
4996,4770,2024-03-26,pass
1650,4841,2024-03-12,pass
3794,4811,2024-03-10,pass
3441,688,2024-03-03,pass
1872,1974,2024-03-05,pass
4518,3694,2024-03-06,like
1940,2628,2024-02-08,like
3072,3914,2024-03-18,pass
147,2288,2024-02-08,pass
3713,650,2024-03-21,pass
2494,2674,2024-03-28,pass
3696,628,2024-03-10,pass
3356,2417,2024-03-06,like
1876,3818,2024-02-06,pass
1872,3177,2024-03-26,like
3791,2507,2024-02-27,pass
528,4007,2024-02-20,pass
127,425,2024-02-20,like
3993,4491,2024-02-17,pass
3621,1072,2024-02-08,pass
2205,3194,2024-02-04,pass
165,3016,2024-03-15,pass
2367,3833,2024-02-07,like
2555,2361,2024-03-10,pass
3698,3496,2024-02-01,pass
2753,2300,2024-02-21,like
686,3901,2024-03-21,like
2770,2100,2024-03-26,like
2773,3740,2024-03-06,pass
1086,4339,2024-02-17,pass
1971,4173,2024-02-11,like
3629,2346,2024-03-05,like
1225,4430,2024-03-30,pass
3785,354,2024-03-07,like
1640,3081,2024-02-01,like
1837,2311,2024-03-26,pass
3559,36,2024-03-13,pass
698,1806,2024-02-23,like
3167,4682,2024-03-27,pass
3778,755,2024-03-18,pass
1267,81,2024-02-10,like
4341,330,2024-02-16,pass
225,3480,2024-02-02,like
3767,807,2024-03-28,pass
2161,3327,2024-02-08,like
2739,2471,2024-03-05,like
200,4520,2024-03-03,pass
1839,2191,2024-03-07,like
1320,4750,2024-03-15,pass
2691,2447,2024-02-05,pass
1118,4095,2024-02-15,like
2251,3474,2024-02-10,pass
1840,390,2024-03-14,like
122,1288,2024-03-13,pass
2669,3694,2024-03-22,pass
3320,3986,2024-02-12,pass
4500,3295,2024-02-04,pass
1843,3173,2024-03-09,pass
1490,3736,2024-03-26,pass
3298,1499,2024-03-03,pass
1736,3032,2024-02-20,like
2218,4987,2024-02-09,like
4730,2037,2024-03-30,pass
4048,3980,2024-02-08,pass
3299,2215,2024-02-13,pass
124,1243,2024-02-10,like
4316,3485,2024-03-26,pass
4799,1025,2024-03-30,like
4925,4225,2024-03-22,pass
3562,4773,2024-03-01,pass
4942,652,2024-03-31,pass
2949,2631,2024-03-20,like
131,1261,2024-02-27,pass
3095,3760,2024-03-12,like
4902,4762,2024-03-26,like
3512,409,2024-03-12,like
2310,3754,2024-02-06,like
3398,2585,2024-03-28,like
1704,3609,2024-02-18,pass
1059,1945,2024-02-27,pass
4493,785,2024-02-04,pass
4046,4427,2024-03-30,like
3395,3861,2024-03-11,pass
2628,2379,2024-03-10,pass
867,4485,2024-03-18,pass
1967,4706,2024-03-20,like
683,2457,2024-02-27,pass
2562,4481,2024-03-07,pass
1069,2040,2024-03-25,pass
1086,3233,2024-02-04,like
934,1998,2024-02-14,like
3631,3759,2024-02-22,pass
2748,4924,2024-03-04,pass
1775,3115,2024-02-12,pass
1100,645,2024-02-09,like
997,858,2024-03-01,like
4908,3775,2024-02-19,pass
3817,1794,2024-02-21,pass
1313,2563,2024-02-03,pass
1250,2018,2024-03-27,pass
3296,3817,2024-02-05,like
1883,1163,2024-03-26,pass
4456,766,2024-02-11,like
3052,3811,2024-03-15,like
1578,3187,2024-02-19,pass
3827,3013,2024-02-03,pass
1068,861,2024-02-14,pass
4036,2977,2024-03-30,pass
2489,414,2024-03-05,like
4132,4941,2024-02-14,pass
4731,3636,2024-03-01,pass
1720,1133,2024-03-18,like
4468,649,2024-02-10,pass
2563,200,2024-03-24,pass
2418,3459,2024-02-06,like
3512,432,2024-02-18,like
4033,852,2024-02-02,like
3879,1333,2024-03-01,pass
2971,3138,2024-03-25,pass
620,1776,2024-02-04,pass
2115,2310,2024-02-04,like
2654,683,2024-02-05,pass
1345,4834,2024-02-16,pass
4042,2784,2024-03-11,pass
3587,2259,2024-02-12,pass
1407,2685,2024-03-19,pass
2790,1374,2024-02-04,pass
4133,3169,2024-02-13,pass
1012,1725,2024-03-14,like
3938,4778,2024-02-29,pass
2036,1217,2024-02-29,like
1419,3328,2024-02-29,pass
851,4376,2024-03-09,like
1755,4899,2024-02-09,like
65,1049,2024-02-13,like
339,271,2024-03-30,pass
3402,4123,2024-02-01,pass
4076,399,2024-02-06,like
1184,1532,2024-03-22,pass
4023,3946,2024-02-11,pass
4592,727,2024-02-06,like
3685,193,2024-02-06,like
2626,3985,2024-02-03,like
2469,2875,2024-02-20,like
3854,3339,2024-03-09,pass
3512,2397,2024-03-08,like
1853,1210,2024-02-20,like
4478,695,2024-03-17,pass
2942,3698,2024-03-30,pass
4406,2413,2024-02-14,like
4365,1613,2024-03-16,pass
1049,4188,2024-02-03,like
1368,3650,2024-03-19,pass
2032,3841,2024-03-15,pass
3172,3565,2024-03-17,pass
2455,2896,2024-02-02,pass
2608,799,2024-02-08,pass
1700,3451,2024-02-09,pass
4486,2066,2024-02-14,like
720,2222,2024-03-14,pass
3146,1562,2024-03-07,pass
91,1705,2024-02-04,pass
194,3440,2024-02-21,pass
3568,3358,2024-02-20,pass
4296,1198,2024-03-29,like
1869,3260,2024-02-24,like
2632,2734,2024-02-27,pass
1819,3289,2024-02-29,like
46,1498,2024-02-11,like
4927,2634,2024-03-18,pass
1962,1537,2024-02-02,like
1237,4499,2024-02-05,like
2466,515,2024-03-13,pass
4254,1494,2024-02-28,pass
3756,4966,2024-03-18,like
1281,1127,2024-02-26,pass
1757,3063,2024-02-24,pass
2282,1657,2024-02-16,pass
15,2639,2024-03-01,pass
927,3391,2024-03-01,like
697,845,2024-03-07,like
1233,1404,2024-03-20,pass
2044,2117,2024-02-21,pass
4131,2619,2024-03-17,pass
1263,1452,2024-03-24,pass
181,2285,2024-03-02,like
4127,3571,2024-03-12,pass
1932,4964,2024-03-22,pass
181,507,2024-03-06,like
1720,879,2024-03-07,pass
1470,2293,2024-02-21,pass
3130,3000,2024-03-12,like
653,3224,2024-03-23,like
1341,975,2024-03-15,like
3251,1594,2024-03-28,pass
2029,2967,2024-03-17,pass
2992,553,2024-03-10,like
2120,3515,2024-02-05,pass
3960,2702,2024-02-02,pass
1843,1513,2024-03-13,pass
3240,43,2024-03-13,pass
669,103,2024-02-22,pass
2377,1419,2024-03-26,pass
2705,3158,2024-03-15,pass
96,3171,2024-02-28,pass
3284,4511,2024-02-27,pass
756,338,2024-03-02,pass
2716,4142,2024-03-23,pass
1514,3278,2024-02-07,pass
2133,665,2024-02-19,pass
2700,4505,2024-03-09,pass
4696,3290,2024-03-11,pass
2547,1194,2024-02-01,like
999,12,2024-03-25,pass
3315,2016,2024-03-12,pass
4603,1574,2024-02-07,pass
1633,4918,2024-02-21,like
2064,3541,2024-02-29,pass
2203,1425,2024-03-26,pass
860,1525,2024-03-31,pass
2212,2848,2024-03-09,pass
290,1342,2024-02-13,pass
2881,1093,2024-02-11,like
516,900,2024-03-12,like
3190,1133,2024-03-25,pass
1050,1748,2024-03-09,pass
148,3318,2024-03-11,like
2935,1018,2024-03-06,pass
435,3398,2024-03-22,pass
4813,3281,2024-02-24,pass
1123,3435,2024-03-27,like
2698,4494,2024-03-09,like
776,188,2024-03-05,pass
3141,4559,2024-03-10,pass
286,729,2024-02-29,like
3679,4493,2024-02-24,pass
61,4323,2024-03-26,pass
3444,2152,2024-03-06,pass
1617,30,2024-02-26,pass
2293,3602,2024-02-23,like
1250,3349,2024-03-15,like
4715,4953,2024-02-02,pass
4047,3116,2024-03-20,pass
3261,1593,2024-02-06,pass
4555,2951,2024-03-29,pass
4879,1247,2024-02-20,like
292,3555,2024-03-04,like
3194,4553,2024-03-21,pass
3749,449,2024-03-05,pass
574,2067,2024-03-06,pass
832,3241,2024-02-08,like
4007,2295,2024-02-19,pass
4314,3168,2024-02-03,pass
354,2449,2024-02-29,pass
2763,1664,2024-03-14,pass
780,3759,2024-03-14,pass
4096,1357,2024-03-23,like
4424,1392,2024-03-30,like
809,2593,2024-03-26,like
4165,1635,2024-02-02,pass
3181,4536,2024-02-24,pass
4651,2303,2024-02-19,pass
2469,3621,2024-02-17,like
3513,4463,2024-03-28,like
3353,3913,2024-02-27,pass
2564,4645,2024-02-16,pass
3621,2386,2024-02-18,pass
4574,961,2024-03-24,pass
452,2071,2024-02-19,like
2832,2622,2024-03-12,like
2553,871,2024-03-19,like
1708,1008,2024-03-05,like
1038,2230,2024-03-24,pass
4827,4780,2024-03-14,pass
126,31,2024-03-08,pass
3610,4106,2024-03-02,pass
3048,2407,2024-02-20,pass
1457,1841,2024-03-23,like
4299,2812,2024-03-13,pass
4702,4908,2024-02-07,like
4596,2977,2024-02-13,pass
223,4094,2024-03-15,pass
4034,2607,2024-03-22,pass
3732,2888,2024-03-09,pass
3966,588,2024-02-07,pass
2207,4763,2024-02-11,like
644,1643,2024-03-16,like
4352,1467,2024-03-15,pass
2971,2531,2024-03-21,like
1727,2708,2024-02-27,pass
4319,97,2024-02-13,pass
4627,4983,2024-02-08,pass
4418,18,2024-03-25,pass
3918,976,2024-03-11,like
3940,2753,2024-03-18,pass
4971,3815,2024-02-04,pass
4035,3407,2024-02-16,pass
2205,1974,2024-03-19,pass
3832,2319,2024-02-24,like
2303,3774,2024-03-29,pass
4784,1622,2024-02-06,like
4020,4774,2024-03-19,pass
3065,3117,2024-02-08,pass
189,2521,2024-03-22,like
451,4669,2024-03-08,pass
1800,4577,2024-02-17,like
4938,3940,2024-02-29,like
3798,3579,2024-02-06,pass
88,1599,2024-02-29,pass
3453,778,2024-03-08,pass
1806,2675,2024-03-25,pass
1470,4358,2024-02-15,like
418,1481,2024-02-03,like
2847,334,2024-03-14,like
475,891,2024-02-11,like
4141,1525,2024-03-08,pass
2205,3359,2024-03-31,pass
119,1059,2024-03-27,like
2973,2963,2024-02-14,like
4718,1569,2024-03-25,pass
1215,4313,2024-02-20,like
2034,4604,2024-03-21,like
3632,2943,2024-02-17,pass
1420,1646,2024-02-03,pass
3534,4864,2024-03-04,pass
4507,1017,2024-03-26,like
126,3179,2024-03-06,pass
3583,1666,2024-03-01,pass
3401,2556,2024-03-11,like
1821,2201,2024-02-12,pass
2360,3303,2024-03-05,pass
3092,3572,2024-02-07,like
2789,2031,2024-03-20,pass
3997,2073,2024-02-29,pass
2438,662,2024-03-23,pass
4841,2929,2024-03-13,pass
4506,1153,2024-03-14,pass
4285,4256,2024-03-27,pass
630,3056,2024-02-24,pass
2219,4559,2024-03-02,like
687,4814,2024-03-22,like
4582,4419,2024-02-02,pass
465,4162,2024-03-27,pass
4225,1783,2024-02-11,like
3807,1293,2024-03-22,pass
2586,3316,2024-02-08,pass
1726,1145,2024-02-08,like
4594,4070,2024-02-05,pass
262,4435,2024-03-14,like
1785,428,2024-03-17,pass
3182,3794,2024-03-18,pass
4414,4783,2024-02-09,pass
3650,2206,2024-02-07,like
4635,3273,2024-02-26,like
4929,1187,2024-03-10,pass
3154,3379,2024-03-13,pass
610,1589,2024-02-21,pass
2773,3557,2024-02-20,like
4673,906,2024-03-07,like
1696,2987,2024-02-06,pass
363,769,2024-02-16,like
4258,4709,2024-03-06,pass
3503,4741,2024-03-05,pass
2830,2855,2024-03-17,pass
1541,327,2024-02-01,pass
1572,4147,2024-02-25,pass
4734,116,2024-03-10,pass
246,3458,2024-02-03,like
2912,2796,2024-03-23,pass
1289,4427,2024-02-03,pass
163,2864,2024-03-23,pass
921,2034,2024-02-05,pass
1582,2259,2024-02-21,pass
893,4123,2024-02-05,pass
1129,688,2024-02-18,pass
61,4608,2024-03-09,pass
1874,1457,2024-03-31,pass
3896,289,2024-02-20,like
2243,2909,2024-03-29,like
3527,616,2024-02-16,pass
3895,3910,2024-03-03,pass
1672,1425,2024-02-13,like
954,2178,2024-02-10,like
4640,2318,2024-02-03,pass
2373,1872,2024-02-13,like
1911,3749,2024-03-01,like
3335,3049,2024-03-07,pass
788,3140,2024-03-06,pass
2878,4637,2024-03-14,like
604,878,2024-02-05,like
4550,4242,2024-03-13,like
2598,4492,2024-02-20,pass
4713,725,2024-02-13,pass
3459,1860,2024-02-23,pass
4625,3479,2024-03-22,pass
1697,3258,2024-03-14,pass
4618,4241,2024-03-22,pass
2775,4063,2024-02-11,pass
2218,4937,2024-03-25,pass
3704,4870,2024-02-26,pass
366,1609,2024-02-08,pass
3760,834,2024-03-02,pass
3570,2619,2024-03-03,like
4531,4414,2024-02-12,pass
1390,3464,2024-02-10,pass
4320,688,2024-02-21,pass
3505,1386,2024-03-05,like
1901,4617,2024-03-24,like
3673,355,2024-02-17,pass
869,1766,2024-03-28,like
3727,4812,2024-02-29,pass
4624,2411,2024-02-02,pass
4305,4334,2024-02-19,pass
1051,4265,2024-02-26,pass
4655,2798,2024-03-12,pass
2473,2563,2024-02-12,like
2409,2584,2024-03-02,pass
1675,2800,2024-03-25,pass
4187,1335,2024-03-03,like
2230,4075,2024-03-01,pass
2567,73,2024-03-10,like
3612,3588,2024-02-17,pass
3038,4995,2024-03-07,pass
951,4937,2024-02-07,like
3748,4851,2024-03-16,pass
2675,2750,2024-03-24,pass
703,1630,2024-03-06,like
1290,2878,2024-02-17,like
3967,3261,2024-02-25,pass
4850,3038,2024-03-09,pass
939,1460,2024-02-21,pass
1691,3256,2024-02-03,pass
1302,4610,2024-03-19,pass
2668,1786,2024-03-29,pass
2504,327,2024-03-22,pass
3546,2621,2024-02-02,pass
3253,1721,2024-03-10,pass
1931,356,2024-03-17,pass
1279,3849,2024-03-07,pass
3421,602,2024-02-04,pass
357,2591,2024-02-08,pass
123,106,2024-02-13,like
314,2843,2024-02-26,pass
2319,3254,2024-02-14,like
2750,2190,2024-03-22,like
2105,4597,2024-03-12,like
640,3036,2024-02-07,pass
3151,1096,2024-02-15,like
3578,1714,2024-03-11,pass
1441,1884,2024-02-05,like
558,2557,2024-03-20,pass
4094,524,2024-02-28,pass
866,595,2024-02-14,like
85,438,2024-02-13,pass
519,1582,2024-03-29,pass
2540,3269,2024-03-19,pass
3357,844,2024-03-25,pass
4935,1862,2024-03-31,pass
2894,600,2024-02-24,like
4446,153,2024-02-26,like
4578,764,2024-02-05,like
3383,696,2024-03-11,like
1404,433,2024-03-21,pass
4578,2264,2024-02-27,pass
2644,1367,2024-03-19,like
527,1089,2024-02-08,like
3763,4302,2024-03-10,pass
4677,4179,2024-02-23,pass
3757,2145,2024-03-13,pass
4767,4806,2024-02-25,like
3894,2338,2024-02-10,pass
4246,919,2024-02-14,like
1264,2190,2024-03-12,pass
4288,2262,2024-02-02,like
828,806,2024-03-22,pass
284,78,2024-03-06,like
3989,2093,2024-03-12,pass
3403,3531,2024-02-10,pass
4330,1113,2024-03-02,pass
333,2690,2024-03-14,pass
4139,521,2024-03-23,like
1435,946,2024-03-14,pass
791,547,2024-02-21,pass
4851,3964,2024-02-27,pass
2145,1598,2024-03-15,pass
4469,1977,2024-03-17,pass
4698,979,2024-03-01,like
2283,2916,2024-03-17,like
3492,965,2024-03-14,like
2145,3153,2024-02-02,pass
3366,982,2024-02-13,like
4087,2123,2024-03-26,pass
3856,3486,2024-03-04,pass
2987,306,2024-03-06,pass
2300,3677,2024-02-05,pass
4137,804,2024-03-28,pass
1324,423,2024-03-02,like
4881,465,2024-03-19,pass
4097,3126,2024-03-08,pass
2141,2050,2024-02-22,pass
281,2308,2024-03-11,pass
3590,3564,2024-03-08,pass
2506,2234,2024-02-23,pass
4584,3831,2024-03-12,like
846,3375,2024-03-03,pass
407,4429,2024-02-06,pass
1299,1862,2024-02-28,pass
487,2722,2024-02-16,pass
806,1488,2024-02-04,pass
1427,2743,2024-03-16,pass
3179,2255,2024-02-09,like
3457,4420,2024-02-29,pass
2278,4011,2024-03-06,pass
3277,844,2024-03-22,like
1401,1474,2024-02-27,like
2226,344,2024-03-15,pass
4194,3344,2024-03-18,pass
337,2296,2024-02-10,pass
2225,1064,2024-03-19,pass
4706,3537,2024-03-16,pass
737,2287,2024-02-18,pass
2796,3656,2024-02-11,like
3164,4957,2024-02-06,like
251,2686,2024-02-27,pass
2264,3754,2024-02-29,pass
2480,991,2024-03-14,pass
3920,246,2024-02-18,like
3789,4604,2024-02-11,pass
538,959,2024-02-02,like
3207,3095,2024-03-22,like
2100,4235,2024-03-06,pass
4768,535,2024-02-18,pass
75,3773,2024-03-18,like
852,1014,2024-02-15,pass
3257,436,2024-02-02,pass
52,4583,2024-03-25,pass
4722,3389,2024-02-08,like
1725,1285,2024-02-15,pass
1086,1041,2024-03-13,pass
4854,599,2024-03-01,pass
2774,3362,2024-02-10,pass
983,4571,2024-03-23,like
2380,656,2024-03-31,pass
2207,2681,2024-02-20,pass
4383,1388,2024-02-27,pass
4620,4959,2024-02-06,like
1002,1076,2024-03-18,pass
3063,1456,2024-02-21,like
2361,4019,2024-02-04,pass
27,3501,2024-02-11,pass
3983,1007,2024-02-21,like
1502,2269,2024-03-12,pass
2887,3505,2024-02-05,pass
1390,744,2024-02-23,pass
2386,4650,2024-03-04,like
4504,1991,2024-02-13,pass
4064,682,2024-03-22,pass
1100,213,2024-02-06,pass
4171,3171,2024-02-06,like
4355,3613,2024-03-14,like
4453,2015,2024-02-01,pass
1539,4459,2024-03-03,pass
3488,2005,2024-03-31,like
3126,1239,2024-03-05,like
1446,3039,2024-03-07,like
3512,3804,2024-03-06,like
4929,559,2024-02-24,like
4837,1405,2024-03-08,pass
1577,2571,2024-03-08,pass
3644,4417,2024-02-28,pass
955,1469,2024-02-06,pass
4554,3239,2024-03-09,pass
183,3701,2024-02-29,like
2307,4353,2024-02-11,like
4080,4873,2024-03-30,like
270,4328,2024-03-23,pass
4909,1237,2024-02-10,like
621,74,2024-02-27,pass
2399,905,2024-03-18,like
1763,1411,2024-02-18,like
2550,1693,2024-03-29,pass
838,3926,2024-02-04,pass
3566,3302,2024-02-06,like
1781,42,2024-03-03,like
180,2409,2024-03-31,pass
1558,2142,2024-03-10,pass
4354,2805,2024-03-07,pass
4636,1176,2024-03-12,pass
2296,3075,2024-03-27,pass
1477,1069,2024-02-23,pass
465,666,2024-02-28,pass
1099,4323,2024-03-26,like
102,2995,2024-03-04,pass
511,1759,2024-02-25,pass
3631,3361,2024-02-23,pass
1572,2427,2024-02-25,pass
2171,4003,2024-03-28,pass
4526,1360,2024-02-24,like
1145,2329,2024-02-23,like
462,974,2024-03-05,pass
3739,713,2024-02-28,pass
2637,1930,2024-03-09,pass
4824,3031,2024-03-13,pass
4705,3757,2024-03-26,pass
2929,2694,2024-03-14,pass
199,2204,2024-02-17,like
3442,2829,2024-03-02,like
21,3661,2024-02-17,pass
160,1856,2024-02-18,pass
2370,626,2024-03-01,like
300,2974,2024-03-23,pass
4729,2181,2024-02-09,like
3545,886,2024-02-23,like
2753,3802,2024-03-27,pass
2507,1460,2024-03-22,like
1360,1485,2024-03-19,like
2775,1201,2024-03-17,like
4751,482,2024-03-10,pass
2715,3167,2024-02-24,like
2064,2424,2024-03-07,pass
2350,4957,2024-02-14,like
1505,4063,2024-03-05,pass
1383,2014,2024-02-12,pass
1736,4610,2024-02-09,pass
3649,1594,2024-02-04,like
2067,4053,2024-02-08,like
2650,4351,2024-02-01,pass
1573,551,2024-02-12,like
1463,3603,2024-03-31,pass
4227,4425,2024-02-10,pass
2136,1140,2024-02-18,pass
4438,2324,2024-02-05,pass
4135,1155,2024-03-27,pass
4887,3657,2024-02-22,pass
3746,4699,2024-03-02,pass
945,2110,2024-02-22,like
3377,4805,2024-03-07,like
394,4548,2024-03-19,pass
352,2195,2024-02-10,pass
984,3685,2024-03-17,like
3907,784,2024-03-29,pass
3532,4304,2024-02-03,pass
39,1173,2024-02-15,pass
2986,802,2024-03-01,pass
1124,1221,2024-03-14,like
1499,464,2024-03-28,pass
513,578,2024-02-14,pass
3758,480,2024-03-17,pass
4772,3662,2024-02-17,pass
2016,2197,2024-02-04,pass
1567,444,2024-02-10,pass
622,4202,2024-03-14,pass
4794,2478,2024-02-05,pass
3460,4368,2024-03-28,pass
1077,3211,2024-03-24,like
1639,2046,2024-02-29,like
4281,3105,2024-03-08,pass
4297,4788,2024-02-06,pass
2296,75,2024-03-18,pass
1458,2018,2024-02-14,pass
4916,3753,2024-03-24,pass
913,779,2024-02-17,pass
3718,3194,2024-03-10,pass
2501,4103,2024-03-02,like
1530,1748,2024-03-04,like
2429,2960,2024-03-04,like
1884,797,2024-02-17,pass
3005,2309,2024-03-27,pass
881,2773,2024-03-19,pass
317,3471,2024-03-19,pass
4755,3287,2024-03-01,pass
2990,4531,2024-03-07,pass
672,1528,2024-02-11,pass
3924,621,2024-03-30,pass
4670,3421,2024-02-05,like
3382,833,2024-03-08,like
4888,3845,2024-02-02,pass
4626,457,2024-02-15,like
753,993,2024-02-13,pass
1632,2054,2024-03-05,pass
2608,1625,2024-03-14,pass
560,4286,2024-02-03,pass
1264,3794,2024-03-07,pass
2270,1084,2024-03-09,like
4838,2857,2024-03-26,like
1691,3022,2024-03-03,pass
3646,522,2024-02-12,pass
2429,4689,2024-02-19,like
358,326,2024-02-19,pass
1358,3235,2024-02-11,pass
833,1975,2024-02-07,pass
1,4369,2024-02-17,pass
2600,3591,2024-02-01,like
584,4797,2024-03-23,pass
145,2319,2024-03-20,like
3073,4582,2024-02-24,pass
2765,2234,2024-03-30,pass
926,1527,2024-03-03,like
4931,459,2024-02-10,pass
3575,299,2024-02-14,pass
3875,3893,2024-03-09,pass
2872,1259,2024-02-16,like
2430,590,2024-02-06,like
3304,3707,2024-03-08,pass
1581,1101,2024-03-03,like
289,2789,2024-02-25,pass
920,3277,2024-03-19,pass
953,2159,2024-03-28,pass
863,1831,2024-03-22,pass
4893,4144,2024-02-11,pass
3805,406,2024-03-22,like
4068,4901,2024-03-18,pass
823,1636,2024-03-10,pass
862,745,2024-03-22,like
2198,4345,2024-02-06,pass
617,4651,2024-03-03,like
2444,45,2024-03-16,pass
4313,3555,2024-03-27,pass
3976,3706,2024-02-05,like
481,2272,2024-03-12,pass
168,644,2024-03-24,pass
2624,1519,2024-03-20,pass
1727,4587,2024-03-10,like
2285,2722,2024-03-31,like
1034,2215,2024-02-15,like
3193,1231,2024-02-26,pass
3015,423,2024-03-14,pass
3245,1809,2024-03-13,pass
2901,4702,2024-02-09,pass
1609,4733,2024-02-05,pass
3796,1804,2024-02-24,like
13,1286,2024-03-02,pass
3699,2461,2024-03-17,pass
4824,3841,2024-03-20,like
2718,2476,2024-03-17,like
3698,4447,2024-02-09,pass
566,4512,2024-03-30,pass
2873,3169,2024-02-01,like
4789,4052,2024-03-30,pass
3595,2053,2024-02-27,pass
4578,3840,2024-03-08,pass
1626,4497,2024-03-01,pass
2135,1313,2024-03-23,like
3498,682,2024-03-02,like
4783,3991,2024-02-26,pass
1080,4678,2024-03-22,pass
2849,1330,2024-02-27,pass
2777,4416,2024-03-27,pass
610,889,2024-02-23,pass
3943,4070,2024-02-15,pass
1349,4487,2024-02-13,pass
2925,2639,2024-02-08,like
2364,702,2024-03-14,pass
2011,2957,2024-02-16,pass
2981,2877,2024-02-23,pass
1525,4995,2024-02-18,pass
1708,3518,2024-02-26,pass
2466,2071,2024-02-25,pass
349,3988,2024-03-24,pass
551,4894,2024-03-01,like
3219,3822,2024-02-18,like
1683,715,2024-03-23,like
29,916,2024-02-18,pass
3778,3521,2024-03-10,pass
4698,1007,2024-03-16,pass
4589,3269,2024-03-23,like
2928,866,2024-03-09,pass
755,3269,2024-03-07,like
1250,3176,2024-03-08,pass
3404,109,2024-03-05,pass
4025,2504,2024-02-27,pass
4961,4932,2024-02-06,like
1801,1323,2024-03-22,like
4610,2020,2024-03-18,pass
277,3564,2024-02-02,pass
1363,4819,2024-02-21,pass
4814,1302,2024-02-04,pass
2385,4828,2024-02-09,pass
440,1374,2024-02-20,like
1413,966,2024-03-20,pass
3413,2281,2024-02-23,like
2838,2429,2024-03-13,pass
2747,4723,2024-03-18,pass
928,2853,2024-03-03,like
301,2716,2024-03-20,pass
1363,3851,2024-02-29,pass
732,4635,2024-03-08,pass
2519,2379,2024-02-14,pass
1057,2557,2024-02-28,pass
4562,972,2024-03-24,like
2339,1083,2024-02-06,pass
4398,1980,2024-02-03,pass
4581,2878,2024-03-01,like
4970,3091,2024-03-09,like
676,811,2024-03-03,pass
364,4028,2024-02-12,like
4964,4180,2024-02-28,pass
2411,3904,2024-03-02,like
647,2886,2024-03-27,pass
2391,233,2024-03-06,like
3717,2523,2024-03-22,like
2020,2352,2024-02-10,like
2976,2962,2024-02-10,like
1105,457,2024-02-02,pass
4436,1475,2024-03-28,pass
953,1554,2024-03-07,pass
1744,3704,2024-03-16,like
2941,2032,2024-03-02,like
2783,3923,2024-03-31,pass
2170,2714,2024-02-27,pass
4430,353,2024-03-03,like
1007,2337,2024-02-22,pass
2122,3718,2024-02-16,like
737,3514,2024-03-04,pass
1321,2233,2024-02-05,pass
4182,4745,2024-03-08,like
4930,1418,2024-03-16,pass
1728,593,2024-03-15,pass
4871,180,2024-02-16,pass
2548,4948,2024-03-23,like
1961,141,2024-02-06,like
2171,977,2024-02-16,pass
4735,755,2024-02-23,pass
4012,2225,2024-02-02,pass
3614,2251,2024-02-29,pass
4006,2573,2024-03-15,pass
4263,3635,2024-03-18,like
1683,1530,2024-02-25,pass
1790,244,2024-03-15,pass
4527,872,2024-02-03,pass
4134,2774,2024-02-05,pass
401,2009,2024-02-24,pass
591,4115,2024-03-13,like
3013,4893,2024-02-13,pass
2802,4695,2024-03-22,like
1515,963,2024-03-14,pass
3939,659,2024-02-12,pass
772,4440,2024-02-27,pass
1699,3617,2024-02-13,like
1646,3769,2024-03-20,pass
1430,1107,2024-03-13,pass
3260,4647,2024-02-25,pass
3108,4655,2024-02-08,pass
3977,4443,2024-03-28,pass
3438,2738,2024-02-11,like
313,4641,2024-02-20,like
874,4785,2024-02-23,pass
4973,4490,2024-03-28,pass
90,3996,2024-03-06,pass
1668,3161,2024-02-17,pass
2355,3581,2024-02-09,pass
596,3465,2024-03-16,pass
106,223,2024-02-13,pass
2251,3485,2024-02-21,like
4423,2180,2024-03-20,pass
1644,337,2024-03-31,pass
4146,4049,2024-02-23,like
2952,2451,2024-03-11,pass
2135,1219,2024-03-21,pass
3952,3834,2024-03-06,pass
4847,2529,2024-03-15,pass
778,2418,2024-03-29,pass
4009,2514,2024-02-28,pass
2648,4565,2024-02-10,pass
3248,1880,2024-02-21,pass
2709,4752,2024-03-14,like
470,894,2024-03-31,like
1687,3807,2024-02-04,pass
1349,4668,2024-03-13,pass
2849,3267,2024-03-14,pass
921,192,2024-03-04,pass
2280,4551,2024-02-10,pass
698,4961,2024-03-29,pass
3674,773,2024-03-31,pass
1346,653,2024-02-26,like
3298,1758,2024-02-29,pass
2988,654,2024-03-30,like
3263,2207,2024-02-18,pass
1197,2926,2024-02-14,pass
466,1584,2024-02-24,pass
3960,63,2024-03-05,pass
